FeedbackID,EnrollmentID,Rating,CommentLength,SubmissionDate,CreatedDate
11689,21663,5,181,2022-08-03,2021-08-19
11690,11261,3,58,2021-02-26,2023-04-10
11691,4567,2,67,2020-03-08,2020-12-03
11692,23784,5,180,2023-04-24,2025-05-10
11693,18134,4,175,2023-06-09,2023-06-30
11694,16647,5,172,2021-09-25,2021-01-22
11695,10012,1,103,2021-12-12,2023-10-19
11696,12936,5,180,2022-06-26,2020-04-24
11697,16316,3,106,2021-11-07,2024-12-02
11698,206,4,116,2025-09-06,2023-05-11
11699,23221,1,146,2023-06-12,2023-09-14
11700,17076,4,172,2021-07-01,2022-05-26
11701,7536,3,106,2025-01-21,2021-02-02
11702,3364,2,97,2024-06-09,2024-02-22
11703,13828,3,184,2025-06-17,2022-08-10
11704,15132,1,135,2025-08-05,2022-09-05
11705,9367,2,168,2024-05-05,2023-01-12
11706,2347,1,78,2022-03-04,2023-10-18
11707,125,1,145,2023-11-12,2022-06-22
11708,17201,3,172,2023-10-22,2023-08-08
11709,6553,5,99,2024-02-25,2025-04-26
11710,20492,5,63,2022-01-06,2023-11-23
11711,19791,2,80,2022-11-25,2022-04-07
11712,864,2,86,2022-05-27,2024-02-27
11713,15437,3,135,2020-02-28,2021-12-31
11714,18575,5,193,2023-08-27,2023-08-17
11715,13771,1,106,2022-02-15,2025-08-13
11716,16052,2,117,2020-09-23,2023-06-11
11717,3930,3,28,2023-05-20,2025-06-14
11718,4197,5,75,2025-12-19,2021-05-24
11719,7229,5,173,2020-12-11,2024-08-13
11720,11362,2,114,2023-04-29,2025-01-10
11721,8725,5,41,2025-01-22,2022-08-12
11722,1787,3,109,2021-09-08,2021-10-13
11723,11091,2,183,2023-01-11,2023-06-22
11724,18169,5,107,2025-05-20,2025-04-26
11725,23234,1,133,2020-05-12,2021-06-01
11726,8501,3,39,2024-03-18,2024-11-14
11727,3470,4,96,2023-09-04,2021-08-13
11728,18248,2,147,2025-07-04,2021-01-09
11729,513,4,51,2021-09-07,2020-01-09
11730,13420,5,156,2021-05-08,2021-01-25
11731,8669,1,92,2023-04-10,2024-04-27
11732,4765,3,162,2021-12-02,2025-03-05
11733,10984,3,22,2022-11-25,2023-05-08
11734,17358,5,132,2025-07-30,2022-06-01
11735,3239,1,160,2022-02-14,2020-10-04
11736,8440,1,72,2021-09-10,2020-06-01
11737,21872,3,180,2020-04-22,2022-08-24
11738,12605,2,129,2022-12-05,2023-02-12
11739,8802,2,145,2022-09-11,2023-10-17
11740,12299,5,86,2025-03-02,2023-06-14
11741,9377,4,161,2020-05-22,2025-07-11
11742,20126,1,122,2020-09-08,2024-07-22
11743,337,5,153,2020-02-16,2023-04-19
11744,2737,1,66,2025-10-17,2025-03-10
11745,20710,5,61,2024-10-17,2020-10-14
11746,9839,2,188,2022-04-23,2025-04-21
11747,14858,5,85,2024-08-29,2023-12-21
11748,7552,5,192,2022-01-09,2021-02-18
11749,18105,1,170,2024-07-14,2025-02-21
11750,12151,2,44,2021-05-21,2022-11-17
11751,7501,4,80,2023-09-07,2025-05-30
11752,20989,3,130,2022-06-26,2021-09-27
11753,17161,2,87,2024-12-02,2024-01-13
11754,19079,5,23,2020-01-24,2024-03-25
11755,3048,1,180,2020-09-22,2020-05-24
11756,23301,5,86,2025-07-21,2024-02-26
11757,14126,2,150,2021-04-03,2024-06-25
11758,13077,1,76,2024-10-05,2025-05-17
11759,14047,1,111,2024-07-18,2022-01-05
11760,15597,3,161,2025-07-27,2021-09-06
11761,14328,3,112,2022-08-05,2021-03-03
11762,21568,2,52,2025-10-20,2021-05-01
11763,10446,2,111,2020-06-05,2020-02-09
11764,13522,1,96,2023-07-06,2023-01-26
11765,2414,2,64,2023-02-22,2025-02-02
11766,491,3,63,2025-07-16,2023-03-14
11767,11427,5,21,2022-04-30,2024-06-13
11768,22116,2,104,2023-08-29,2022-03-12
11769,2710,1,111,2024-07-21,2025-12-06
11770,12584,3,190,2025-05-11,2023-02-14
11771,1235,1,40,2025-02-09,2020-01-02
11772,1585,2,118,2020-02-27,2022-11-27
11773,7397,5,23,2021-04-19,2022-12-09
11774,10027,1,45,2023-04-14,2022-03-19
11775,468,4,61,2025-07-11,2024-10-02
11776,18678,3,172,2020-05-09,2024-03-04
11777,10543,5,35,2024-04-12,2022-11-26
11778,4736,4,68,2024-02-07,2023-08-29
11779,24490,2,42,2023-09-21,2021-04-09
11780,11887,5,81,2022-02-07,2024-04-13
11781,12245,1,52,2020-03-24,2023-02-07
11782,17618,3,163,2024-10-21,2024-05-19
11783,854,1,95,2021-03-15,2023-03-05
11784,10116,1,22,2020-01-05,2021-03-30
11785,15008,2,133,2020-08-18,2024-04-21
11786,9634,3,62,2023-09-16,2023-05-13
11787,18447,4,133,2020-10-10,2024-01-28
11788,14252,2,111,2024-06-05,2025-03-19
11789,14805,4,136,2025-11-23,2025-05-27
11790,1981,3,142,2023-08-07,2021-12-05
11791,18583,3,77,2020-04-24,2023-04-29
11792,7631,2,174,2022-04-15,2023-01-12
11793,19424,2,181,2020-06-20,2023-05-30
11794,14169,1,130,2023-05-28,2021-03-18
11795,230,4,126,2024-11-16,2025-09-27
11796,24387,3,144,2020-12-24,2022-01-21
11797,7000,2,114,2023-11-13,2020-11-09
11798,7183,4,156,2023-06-16,2020-03-17
11799,3196,5,151,2022-09-29,2023-06-20
11800,3461,5,195,2025-04-07,2023-08-30
11801,13218,3,119,2023-05-19,2025-04-28
11802,15409,5,101,2020-05-02,2023-09-29
11803,15271,2,186,2021-07-24,2020-10-04
11804,16076,5,145,2025-12-09,2021-05-31
11805,22292,1,103,2021-09-23,2024-02-17
11806,22226,1,111,2022-02-02,2021-12-15
11807,19133,4,130,2024-06-16,2021-06-07
11808,7223,2,35,2024-02-01,2020-11-11
11809,3868,4,77,2022-03-25,2024-05-07
11810,4992,5,128,2020-02-27,2025-08-29
11811,14985,3,42,2022-02-13,2020-04-11
11812,24650,5,109,2020-05-09,2021-04-09
11813,5211,3,90,2021-05-21,2023-12-04
11814,13944,2,173,2024-08-14,2020-03-21
11815,826,3,111,2020-06-09,2023-05-08
11816,15309,2,115,2021-12-23,2021-12-08
11817,4274,5,65,2020-12-07,2020-09-10
11818,2237,4,105,2022-02-05,2020-01-24
11819,8054,2,181,2021-01-22,2024-09-11
11820,8241,1,91,2025-12-24,2020-10-11
11821,18196,3,140,2024-05-30,2020-05-20
11822,23648,5,22,2023-05-20,2024-03-27
11823,14594,4,39,2022-05-02,2022-04-18
11824,6461,1,173,2021-10-16,2025-10-05
11825,8091,2,158,2022-08-11,2025-08-25
11826,21168,5,119,2023-11-26,2024-12-06
11827,18298,1,21,2025-05-31,2020-12-14
11828,15791,1,49,2021-02-23,2020-07-24
11829,24059,5,76,2025-05-08,2024-10-02
11830,1220,5,54,2023-02-17,2023-08-01
11831,23389,1,81,2023-01-30,2020-06-20
11832,17037,3,123,2022-09-23,2023-05-15
11833,10202,5,177,2025-01-29,2023-04-26
11834,8854,3,169,2024-04-08,2023-08-22
11835,5583,4,62,2024-01-24,2021-01-05
11836,16524,4,50,2023-12-27,2025-02-26
11837,14534,1,89,2021-04-28,2024-02-14
11838,10429,1,158,2022-12-23,2020-02-11
11839,13221,5,170,2024-07-05,2022-01-05
11840,5162,3,124,2023-04-12,2021-06-14
11841,5585,1,26,2020-07-08,2022-07-26
11842,1210,1,192,2022-03-11,2022-05-14
11843,11502,3,165,2020-09-30,2022-06-14
11844,5106,4,60,2020-06-14,2021-06-27
11845,9856,5,62,2022-04-15,2021-07-12
11846,19156,4,136,2021-02-16,2023-06-19
11847,19432,5,110,2023-06-16,2021-12-16
11848,7681,1,67,2023-11-26,2024-02-28
11849,19964,5,79,2023-03-06,2021-07-25
11850,12827,3,91,2024-06-27,2024-05-09
11851,12886,1,196,2020-05-28,2024-03-01
11852,2411,5,95,2023-05-01,2024-07-23
11853,15409,3,74,2021-12-18,2025-08-27
11854,16417,4,20,2024-08-19,2024-10-14
11855,17051,2,97,2024-11-10,2021-04-13
11856,14923,2,49,2020-06-09,2023-04-03
11857,16028,4,74,2022-07-15,2022-09-08
11858,452,3,49,2023-11-18,2022-03-04
11859,19780,3,150,2024-08-25,2023-01-06
11860,19010,1,108,2021-03-28,2025-06-12
11861,11457,2,23,2021-01-30,2021-03-29
11862,19980,4,60,2024-08-04,2023-07-03
11863,8312,2,56,2025-01-29,2022-03-26
11864,9416,5,130,2023-11-02,2024-07-28
11865,14666,2,68,2023-07-30,2022-03-22
11866,2428,1,77,2021-10-15,2023-11-11
11867,2004,4,174,2024-07-22,2025-03-18
11868,17352,4,96,2023-05-07,2022-02-10
11869,1921,5,34,2023-03-19,2021-09-03
11870,20274,4,63,2023-03-08,2025-07-06
11871,17839,3,21,2025-11-13,2024-01-25
11872,23692,2,89,2023-01-26,2021-03-14
11873,13809,1,94,2022-12-20,2020-12-24
11874,3993,2,147,2025-12-02,2020-07-06
11875,1906,1,29,2023-05-26,2023-08-06
11876,20507,5,86,2023-11-29,2024-10-11
11877,20877,3,189,2025-03-16,2021-11-21
11878,18755,4,84,2022-06-20,2022-07-05
11879,18701,1,70,2021-10-07,2023-03-24
11880,1457,1,67,2025-11-06,2022-04-01
11881,11878,3,186,2022-08-20,2020-11-16
11882,21179,3,79,2023-07-08,2024-01-24
11883,15917,4,124,2022-01-24,2020-11-25
11884,22748,4,53,2021-03-04,2025-10-19
11885,2975,1,178,2023-02-03,2024-10-02
11886,15366,1,186,2021-06-20,2022-11-27
11887,22911,2,57,2025-07-07,2023-12-22
11888,19809,3,159,2021-05-20,2022-10-20
11889,19337,4,144,2021-10-29,2025-10-04
11890,3313,1,65,2023-01-31,2025-03-02
11891,17492,2,183,2024-10-01,2025-02-10
11892,14624,4,152,2024-02-05,2025-05-26
11893,58,1,164,2021-02-07,2023-01-10
11894,14413,4,38,2024-12-18,2022-11-10
11895,1635,5,172,2023-07-03,2024-07-21
11896,6252,2,72,2024-05-18,2020-06-08
11897,20542,4,191,2024-12-25,2024-09-10
11898,13508,2,140,2025-12-01,2021-02-22
11899,16726,2,32,2021-12-01,2021-04-26
11900,20581,3,102,2021-05-27,2021-10-28
11901,529,1,196,2023-01-15,2024-10-05
11902,1590,4,91,2023-05-26,2022-10-03
11903,19871,2,45,2020-10-05,2024-12-07
11904,6676,5,124,2024-03-26,2023-10-18
11905,22951,4,53,2025-05-28,2020-11-23
11906,11048,4,111,2025-09-14,2022-11-12
11907,12330,1,147,2022-02-17,2023-01-19
11908,1671,5,130,2023-12-18,2025-12-16
11909,9734,2,85,2021-04-07,2020-08-01
11910,20932,2,57,2024-08-07,2020-05-13
11911,13168,4,47,2025-12-11,2025-12-06
11912,11183,2,123,2021-11-09,2025-10-20
11913,22432,1,194,2025-01-23,2022-11-24
11914,9508,2,102,2021-09-05,2023-10-03
11915,10102,5,23,2023-03-21,2021-12-06
11916,8637,5,139,2021-10-25,2022-12-26
11917,2728,3,192,2023-07-14,2020-11-13
11918,16713,4,121,2023-01-16,2023-03-10
11919,15852,1,46,2023-02-19,2025-02-12
11920,15962,1,132,2024-02-27,2020-07-22
11921,19715,4,143,2020-07-18,2024-08-15
11922,6265,1,137,2023-10-16,2021-03-13
11923,6855,2,24,2025-04-16,2022-11-02
11924,23645,2,88,2023-11-21,2021-09-10
11925,24029,2,59,2020-08-20,2020-03-25
11926,7935,5,195,2025-08-14,2025-08-25
11927,12122,1,114,2020-02-13,2024-10-05
11928,14160,3,76,2023-06-20,2021-01-08
11929,22837,1,38,2023-08-29,2022-04-18
11930,5962,1,140,2023-02-23,2021-08-14
11931,5649,1,151,2024-03-19,2023-09-28
11932,14004,3,162,2025-09-05,2022-10-16
11933,7423,3,140,2020-06-11,2020-06-30
11934,14655,2,83,2020-01-27,2023-10-09
11935,12889,5,86,2023-10-25,2024-05-27
11936,14063,5,134,2022-12-24,2021-12-03
11937,3802,5,35,2020-02-10,2020-06-09
11938,2482,2,185,2024-07-04,2020-02-22
11939,23237,1,61,2021-08-12,2021-10-24
11940,13249,2,92,2024-02-22,2020-03-17
11941,17522,5,198,2022-01-16,2025-08-09
11942,23898,1,55,2022-10-09,2025-06-27
11943,21198,5,114,2025-08-13,2020-05-28
11944,810,4,189,2023-04-23,2025-10-28
11945,6022,3,161,2021-01-26,2025-04-22
11946,15324,5,112,2025-12-30,2023-12-21
11947,8237,4,27,2020-08-20,2020-04-13
11948,8805,3,43,2024-08-07,2022-09-10
11949,7402,4,110,2021-01-10,2022-07-14
11950,899,2,134,2023-01-17,2025-07-15
11951,8670,3,111,2022-09-21,2022-08-15
11952,9349,4,56,2020-08-15,2021-07-25
11953,17668,4,86,2024-08-09,2020-06-16
11954,20227,4,69,2023-06-01,2022-10-15
11955,24405,1,37,2022-03-13,2025-04-06
11956,11441,2,159,2022-09-18,2025-12-12
11957,806,1,155,2023-11-07,2023-06-30
11958,7165,4,137,2020-08-05,2024-05-24
11959,5558,1,150,2025-11-10,2023-08-20
11960,10988,3,174,2024-05-02,2022-06-27
11961,19896,2,194,2022-07-20,2022-03-26
11962,4554,3,55,2021-03-29,2022-12-01
11963,6765,4,84,2021-05-06,2022-09-23
11964,6487,2,79,2021-05-16,2020-06-25
11965,23400,5,191,2024-12-17,2022-11-28
11966,8663,5,111,2021-07-08,2025-08-09
11967,21839,3,29,2022-03-31,2022-11-08
11968,14382,1,165,2021-05-02,2021-11-22
11969,1903,3,156,2023-02-25,2022-06-04
11970,23602,1,77,2022-05-08,2024-11-10
11971,1206,5,135,2025-04-08,2021-05-26
11972,21842,4,32,2024-01-09,2020-10-14
11973,15960,5,104,2024-09-28,2024-10-03
11974,23062,1,28,2021-07-30,2025-11-26
11975,14274,1,25,2021-05-15,2024-09-07
11976,18371,1,163,2021-02-02,2025-02-12
11977,12108,5,51,2022-02-05,2024-11-14
11978,15446,3,125,2021-10-19,2025-09-02
11979,15754,4,148,2020-07-06,2022-09-07
11980,24901,4,98,2024-09-20,2020-09-11
11981,9014,5,53,2020-09-29,2025-03-16
11982,2735,2,85,2020-04-05,2024-05-03
11983,16342,2,157,2023-11-19,2022-05-30
11984,1331,4,113,2021-07-01,2025-02-19
11985,9365,4,135,2022-04-10,2023-12-11
11986,7909,5,140,2023-08-27,2022-10-26
11987,7901,1,123,2024-12-27,2020-12-11
11988,20923,1,80,2022-02-15,2020-03-04
11989,20703,3,48,2022-12-04,2020-06-08
11990,12980,5,119,2022-05-31,2025-07-07
11991,14309,3,68,2020-01-10,2022-03-14
11992,12640,4,51,2025-07-09,2024-04-13
11993,20193,1,168,2024-06-09,2024-01-11
11994,8028,3,115,2021-11-05,2024-03-12
11995,11710,2,48,2021-03-28,2022-07-07
11996,9218,5,106,2025-12-11,2020-05-08
11997,19565,2,107,2021-03-15,2020-06-20
11998,19474,2,58,2025-05-28,2020-05-27
11999,10469,2,153,2023-10-14,2024-12-23
12000,18822,1,183,2022-03-27,2023-09-04
12001,6773,4,111,2020-12-19,2025-11-02
12002,1036,4,32,2023-12-04,2024-03-15
12003,19109,5,157,2021-02-17,2025-08-04
12004,2655,3,159,2022-11-24,2020-08-29
12005,9876,1,118,2021-09-20,2023-02-23
12006,5988,5,57,2025-04-02,2022-10-19
12007,20458,3,47,2021-08-23,2022-09-26
12008,15310,5,58,2024-10-31,2020-08-30
12009,18589,2,181,2021-10-14,2020-07-09
12010,3569,4,36,2023-09-29,2021-11-10
12011,6448,5,50,2024-09-08,2025-10-06
12012,23110,3,45,2025-03-01,2022-12-04
12013,22164,4,151,2022-06-21,2020-10-20
12014,5405,1,118,2025-04-28,2024-03-30
12015,2252,2,47,2024-04-14,2024-04-07
12016,22871,1,64,2022-12-06,2022-02-02
12017,6523,4,38,2023-11-07,2022-09-02
12018,16229,1,33,2022-01-20,2025-11-02
12019,9224,1,158,2021-02-06,2024-11-25
12020,3998,3,159,2024-05-27,2025-01-25
12021,2394,2,188,2020-04-04,2024-07-02
12022,14357,2,63,2024-11-30,2022-07-26
12023,8187,4,117,2020-12-09,2024-11-05
12024,613,2,44,2020-05-29,2024-10-20
12025,18281,5,66,2023-07-05,2021-03-05
12026,13092,5,92,2020-08-18,2021-01-11
12027,7207,1,101,2022-10-05,2025-08-28
12028,16820,1,98,2025-08-18,2022-10-26
12029,3468,1,82,2020-08-05,2023-02-12
12030,24713,3,164,2021-02-19,2022-12-02
12031,7512,1,116,2025-03-13,2025-11-02
12032,2172,1,149,2020-04-03,2025-03-15
12033,1912,4,72,2024-12-11,2022-12-13
12034,4708,5,132,2021-02-22,2022-01-21
12035,1856,3,38,2021-04-24,2023-12-27
12036,17592,4,47,2022-05-12,2025-09-21
12037,10792,1,131,2022-08-01,2025-05-04
12038,21097,5,131,2022-07-25,2025-04-08
12039,15778,3,163,2021-07-18,2024-04-29
12040,5871,5,30,2022-06-23,2024-07-03
12041,2524,2,187,2021-02-25,2024-01-04
12042,15339,5,153,2025-10-02,2021-06-18
12043,15764,1,117,2025-10-10,2022-08-08
12044,7977,2,48,2022-08-12,2022-12-10
12045,16853,1,129,2024-06-12,2021-09-03
12046,19996,2,152,2023-06-02,2020-01-06
12047,24496,5,178,2020-09-19,2025-09-09
12048,3091,5,191,2024-02-07,2022-09-04
12049,4655,2,183,2022-12-04,2020-02-18
12050,24691,5,156,2020-05-02,2020-12-22
12051,1493,3,99,2025-07-20,2022-02-11
12052,20760,3,116,2023-06-24,2024-03-10
12053,10123,1,185,2025-02-18,2025-06-17
12054,4654,1,184,2025-03-22,2020-03-04
12055,14489,1,187,2024-03-01,2023-09-06
12056,23318,1,115,2020-07-07,2021-07-12
12057,15761,3,106,2020-02-12,2022-03-14
12058,22049,5,43,2021-09-10,2025-12-03
12059,7513,5,143,2022-10-17,2020-02-07
12060,6802,1,26,2022-07-18,2020-11-21
12061,6807,3,93,2024-09-25,2022-05-06
12062,12248,3,102,2020-04-01,2025-02-10
12063,18512,5,74,2023-11-15,2024-09-08
12064,22542,1,171,2021-10-24,2020-08-28
12065,23595,5,83,2025-01-26,2023-07-12
12066,17633,5,51,2023-12-11,2022-03-17
12067,2388,2,80,2025-05-02,2025-12-20
12068,8569,1,55,2020-07-11,2025-07-21
12069,4824,3,52,2020-10-18,2021-09-28
12070,6303,4,60,2024-06-10,2022-02-14
12071,18733,5,171,2021-04-19,2023-11-29
12072,4074,2,100,2020-01-11,2024-12-25
12073,3627,3,183,2021-05-13,2025-02-16
12074,7991,1,94,2024-04-09,2022-06-18
12075,15686,5,64,2022-05-16,2020-11-08
12076,16515,2,92,2022-03-06,2020-12-18
12077,15023,3,147,2022-02-17,2025-03-28
12078,20297,4,25,2024-08-22,2022-05-10
12079,1178,2,179,2025-08-13,2021-09-09
12080,23828,3,123,2022-07-16,2022-10-01
12081,14724,1,72,2022-06-17,2024-04-02
12082,24991,2,64,2025-03-15,2022-09-28
12083,7381,3,68,2025-11-26,2022-09-14
12084,21471,4,79,2024-02-25,2023-03-05
12085,19130,4,22,2021-05-16,2025-12-21
12086,15665,3,94,2021-04-27,2022-08-05
12087,20278,5,37,2023-01-04,2023-08-30
12088,19560,3,76,2022-03-11,2023-10-19
12089,1201,4,160,2023-04-02,2022-10-02
12090,13215,1,52,2021-11-15,2022-09-26
12091,7536,2,72,2021-01-16,2021-04-04
12092,12684,2,67,2020-12-07,2020-02-26
12093,9265,4,108,2023-01-17,2021-03-09
12094,9642,1,96,2025-07-23,2025-08-17
12095,878,4,30,2024-04-23,2023-11-29
12096,515,3,48,2020-07-21,2023-12-02
12097,20356,2,148,2023-02-26,2021-08-29
12098,5465,2,114,2025-01-09,2020-02-08
12099,22753,2,195,2022-07-08,2025-09-02
12100,8148,5,130,2021-01-29,2025-02-07
12101,18234,4,150,2024-05-24,2022-04-26
12102,22920,1,23,2021-11-07,2022-04-03
12103,21914,1,137,2020-06-15,2023-08-23
12104,390,4,165,2023-12-06,2024-05-01
12105,8183,4,99,2024-10-11,2021-05-07
12106,18204,3,167,2022-04-16,2025-01-30
12107,18662,3,79,2024-12-01,2025-09-04
12108,11890,2,54,2021-05-03,2023-08-21
12109,24737,3,198,2021-07-25,2025-09-08
12110,1452,2,116,2020-02-25,2020-10-18
12111,12067,3,78,2024-06-11,2020-02-29
12112,12390,4,186,2021-05-26,2024-02-15
12113,20169,1,93,2021-11-18,2025-07-16
12114,12880,4,55,2023-09-11,2022-09-28
12115,8571,5,196,2021-07-24,2022-11-25
12116,11949,3,35,2025-04-23,2025-02-28
12117,4607,2,86,2023-07-09,2021-12-15
12118,22075,1,171,2021-05-18,2024-05-23
12119,19068,2,32,2023-07-26,2025-01-10
12120,21021,4,166,2023-10-07,2023-08-17
12121,6647,4,127,2021-08-25,2025-08-19
12122,12141,2,169,2024-02-28,2025-12-23
12123,21916,1,183,2020-07-27,2020-06-08
12124,13908,5,33,2024-12-27,2021-02-16
12125,24551,1,191,2020-12-14,2024-09-22
12126,17099,1,176,2020-12-10,2024-12-13
12127,24285,2,173,2025-09-19,2020-09-11
12128,6025,2,179,2020-09-19,2021-01-12
12129,9991,1,156,2025-09-30,2025-08-12
12130,16975,5,74,2025-10-05,2022-08-15
12131,22851,2,163,2021-05-10,2024-10-29
12132,19859,4,84,2021-08-01,2020-08-01
12133,12886,4,66,2025-03-25,2020-07-13
12134,24202,3,54,2023-12-17,2023-03-04
12135,19470,2,77,2020-04-25,2022-06-03
12136,15355,3,100,2022-02-06,2022-05-10
12137,8408,4,178,2021-12-28,2025-01-22
12138,14923,4,100,2023-03-27,2021-09-22
12139,3705,5,95,2020-04-24,2020-01-29
12140,4309,1,150,2023-05-04,2024-07-23
12141,7733,5,153,2023-09-11,2024-02-08
12142,6309,5,181,2021-04-13,2023-10-03
12143,5426,4,133,2020-03-10,2022-08-02
12144,16830,1,50,2024-03-08,2020-11-04
12145,22799,1,85,2025-10-20,2022-10-07
12146,6765,4,27,2021-02-18,2024-08-05
12147,5391,2,141,2023-08-07,2024-11-17
12148,8460,1,145,2023-01-12,2025-02-12
12149,14485,1,34,2025-07-17,2025-02-09
12150,4030,1,44,2021-12-03,2022-12-15
12151,13563,5,69,2020-11-29,2024-09-03
12152,23662,2,31,2025-08-10,2025-06-05
12153,18618,4,187,2025-06-05,2025-04-23
12154,10340,3,171,2022-06-17,2025-12-01
12155,13298,3,180,2024-03-29,2024-10-31
12156,5962,4,49,2023-08-10,2025-03-14
12157,5474,5,86,2021-04-24,2020-04-06
12158,16957,5,155,2021-04-04,2020-05-30
12159,20243,1,26,2020-07-16,2025-11-19
12160,2710,3,161,2025-12-15,2022-06-07
12161,600,5,185,2022-10-21,2023-03-09
12162,11390,5,193,2023-12-26,2022-10-04
12163,4125,2,22,2021-12-29,2024-04-05
12164,24304,5,187,2022-07-05,2020-10-07
12165,23034,2,128,2022-05-12,2023-08-19
12166,1536,1,26,2025-10-08,2021-05-03
12167,4995,1,47,2023-02-13,2020-05-16
12168,19692,3,144,2022-06-12,2021-06-28
12169,8170,4,106,2025-05-03,2024-10-10
12170,3344,4,26,2025-03-24,2024-04-13
12171,22799,3,130,2023-04-22,2020-07-23
12172,14764,5,194,2021-09-24,2020-08-07
12173,835,1,34,2024-07-11,2022-04-05
12174,23648,5,36,2020-12-08,2022-06-19
12175,11872,1,70,2021-05-10,2022-08-24
12176,2518,4,73,2025-10-09,2023-02-08
12177,6773,1,110,2024-03-16,2025-08-23
12178,21421,1,24,2022-05-23,2023-01-29
12179,18388,5,59,2025-08-17,2020-09-08
12180,16001,1,42,2020-08-03,2022-12-24
12181,16433,1,167,2020-09-09,2022-05-25
12182,1826,2,176,2020-05-02,2020-05-24
12183,7525,4,48,2024-10-13,2021-12-03
12184,16806,4,196,2024-05-15,2025-09-02
12185,7631,3,31,2021-09-12,2022-08-11
12186,8994,3,76,2021-03-16,2020-02-16
12187,11052,5,114,2025-08-13,2023-09-10
12188,10406,4,84,2020-02-25,2020-09-26
12189,20120,2,112,2025-12-16,2025-03-15
12190,19239,3,91,2024-04-21,2025-10-24
12191,10072,5,195,2023-08-20,2025-08-07
12192,11553,4,75,2020-08-20,2024-05-30
12193,17638,5,98,2020-03-11,2024-02-09
12194,13310,5,121,2022-10-22,2021-06-18
12195,8086,5,53,2023-09-14,2025-05-09
12196,23501,5,28,2025-04-05,2021-07-15
12197,7043,1,139,2021-03-11,2024-12-08
12198,2761,4,26,2023-02-04,2024-04-17
12199,16390,1,50,2021-02-08,2023-04-09
12200,12425,2,53,2023-12-16,2021-08-29
12201,21766,5,125,2020-02-19,2020-09-04
12202,6689,1,133,2022-01-03,2022-06-28
12203,15457,1,143,2022-02-06,2021-09-18
12204,547,3,198,2025-11-10,2023-03-16
12205,10698,4,65,2022-05-24,2023-11-16
12206,14170,1,106,2024-03-12,2025-12-18
12207,7916,1,198,2020-10-05,2021-06-03
12208,10017,5,158,2020-07-16,2020-11-10
12209,13598,2,99,2020-06-19,2024-06-13
12210,24681,2,194,2023-04-18,2021-10-19
12211,7584,2,115,2025-07-07,2025-04-24
12212,4737,5,85,2024-01-20,2021-05-22
12213,13094,5,23,2025-08-13,2024-03-27
12214,16309,5,140,2020-08-31,2025-11-24
12215,6370,5,165,2025-04-18,2022-02-26
12216,22886,4,51,2020-01-10,2025-08-08
12217,61,2,122,2024-07-31,2024-12-15
12218,3404,1,152,2023-04-06,2021-01-28
12219,8048,4,85,2025-07-07,2025-08-07
12220,12659,5,44,2020-06-01,2021-09-27
12221,7888,2,100,2020-03-17,2025-11-09
12222,1394,4,125,2020-11-24,2024-02-02
12223,4868,5,118,2025-03-10,2022-08-03
12224,1752,1,146,2024-03-04,2024-08-03
12225,24126,1,109,2020-02-06,2022-05-25
12226,8509,5,173,2025-10-07,2020-04-22
12227,5353,1,134,2024-09-14,2025-11-14
12228,6198,1,144,2025-06-17,2021-01-30
12229,22913,4,64,2024-10-20,2024-06-01
12230,19477,5,173,2022-08-30,2024-08-27
12231,9006,5,188,2023-07-28,2023-04-15
12232,22796,5,182,2020-09-26,2023-06-05
12233,16182,4,118,2023-04-16,2022-02-04
12234,7157,1,198,2024-10-05,2025-02-17
12235,1652,5,23,2020-03-28,2020-09-11
12236,11276,4,184,2025-04-04,2021-03-20
12237,22608,1,143,2020-07-17,2020-02-13
12238,8554,1,36,2025-03-29,2024-02-18
12239,12587,2,39,2025-11-18,2025-06-11
12240,12423,1,173,2022-11-03,2020-04-08
12241,3819,2,66,2021-02-08,2023-03-28
12242,20609,2,43,2020-04-19,2024-08-08
12243,1957,4,55,2025-02-17,2025-12-20
12244,14399,3,107,2021-01-25,2020-06-26
12245,23908,1,165,2021-02-26,2020-11-08
12246,9260,1,72,2022-02-04,2025-08-16
12247,23451,2,49,2022-12-14,2024-09-17
12248,12997,2,51,2024-06-06,2020-05-26
12249,13753,4,149,2020-03-14,2024-05-17
12250,23361,2,198,2024-04-27,2024-10-16
12251,22592,1,24,2022-04-23,2024-11-03
12252,15100,2,125,2023-11-03,2023-09-20
12253,18316,5,136,2022-06-02,2025-02-07
12254,21823,5,67,2022-03-26,2021-11-22
12255,2123,4,139,2025-05-02,2020-10-21
12256,18122,5,182,2024-02-19,2022-05-04
12257,3513,4,46,2022-01-24,2023-06-07
