EnrollmentID,LearnerID,CourseID,InstructorID,DateID,EnrollmentSource,EnrollmentStatus,CompletionDate,TimeSpentDays,CreatedDate,ApplicationDate
12255,2620,154,390,288,Referral,Dropped,12/6/2022,84,9/2/2024,10/8/2020 22:59
12256,10995,7,10,2057,LinkedIn,Dropped,6/29/2023,101,1/20/2025,8/13/2025 14:55
12257,17447,183,94,126,AdWords,Completed,7/11/2025,58,1/30/2021,4/28/2020 13:21
12258,19222,16,37,1778,Direct,In Progress,5/29/2024,130,1/1/2023,10/31/2024 3:35
12259,9836,92,405,60,LinkedIn,Completed,1/3/2022,54,12/26/2025,2/25/2020 10:58
12260,6651,182,105,1321,Referral,Completed,3/7/2022,127,12/20/2025,8/12/2023 21:07
12261,12764,83,96,1944,Referral,Completed,12/22/2021,12,11/5/2021,4/19/2025 1:46
12262,8417,45,86,2090,Referral,In Progress,10/4/2025,92,1/29/2024,9/7/2025 15:07
12263,18851,145,117,334,AdWords,In Progress,7/11/2024,41,8/30/2020,11/19/2020 18:13
12264,2871,139,65,1045,Direct,Completed,5/2/2023,112,1/8/2024,11/3/2022 15:37
12265,16467,179,259,1403,AdWords,In Progress,4/29/2020,42,6/27/2024,10/29/2023 6:23
12266,17266,53,409,1910,AdWords,Completed,6/11/2021,124,3/28/2020,3/12/2025 10:59
12267,15230,31,368,78,AdWords,Dropped,5/2/2023,40,6/14/2025,3/9/2020 11:21
12268,12622,19,264,1125,Referral,In Progress,3/13/2024,153,7/5/2022,1/23/2023 3:14
12269,5324,157,263,1285,Direct,Dropped,3/28/2023,88,7/26/2023,6/30/2023 15:19
12270,11322,29,429,1537,Direct,Dropped,5/26/2023,34,2/15/2024,3/10/2024 15:26
12271,7388,70,456,842,AdWords,Completed,8/27/2025,172,10/27/2025,4/19/2022 6:27
12272,14545,199,380,1546,Referral,Completed,1/1/2025,168,6/17/2024,3/20/2024 12:21
12273,16859,151,311,1748,Direct,In Progress,5/9/2023,56,5/5/2022,10/3/2024 4:30
12274,2001,50,209,539,LinkedIn,Dropped,12/9/2022,176,6/3/2023,6/10/2021 0:08
12275,2853,70,309,224,AdWords,Completed,10/29/2021,143,4/8/2020,8/1/2020 4:55
12276,4111,182,342,1038,LinkedIn,Dropped,9/22/2023,59,8/6/2021,10/28/2022 21:22
12277,3931,170,20,258,AdWords,Completed,11/21/2020,118,9/23/2025,9/13/2020 13:04
12278,663,19,399,1242,AdWords,Dropped,10/29/2020,108,1/30/2022,5/24/2023 10:44
12279,3756,115,262,843,Direct,Completed,7/12/2024,117,8/23/2022,4/19/2022 1:38
12280,15143,69,141,2006,AdWords,Completed,8/4/2025,146,5/5/2021,6/19/2025 23:16
12281,11272,140,18,941,AdWords,Completed,4/25/2023,102,12/14/2025,7/24/2022 17:39
12282,18551,129,415,1113,AdWords,Dropped,12/16/2022,108,5/17/2021,1/17/2023 14:04
12283,9819,127,497,660,AdWords,In Progress,10/19/2024,103,12/7/2023,10/13/2021 13:54
12284,7399,131,118,84,AdWords,In Progress,8/7/2020,63,3/31/2023,3/20/2020 12:06
12285,6855,114,203,1962,Direct,In Progress,12/19/2023,130,9/30/2022,5/3/2025 1:07
12286,10865,178,78,1815,Direct,Completed,8/13/2021,153,8/11/2023,12/8/2024 18:06
12287,18024,164,3,1195,AdWords,Dropped,12/15/2021,101,3/24/2020,3/27/2023 7:21
12288,3769,98,411,1591,Referral,Completed,12/10/2020,122,2/28/2023,5/3/2024 21:43
12289,18359,81,214,1298,Direct,In Progress,2/2/2025,66,9/15/2022,7/13/2023 16:37
12290,15694,139,233,1954,Referral,Completed,1/23/2025,137,1/25/2021,4/29/2025 14:52
12291,5299,127,436,968,Direct,In Progress,12/19/2022,89,3/26/2021,8/25/2022 19:20
12292,4429,35,65,1618,LinkedIn,Dropped,7/4/2021,93,3/18/2023,5/22/2024 20:03
12293,2565,108,37,1145,Referral,Dropped,12/20/2022,108,9/22/2020,2/18/2023 13:31
12294,17929,89,365,531,Referral,In Progress,10/1/2025,93,4/15/2021,6/12/2021 2:54
12295,14226,163,394,510,Referral,Dropped,1/13/2021,77,1/22/2020,5/19/2021 16:28
12296,10019,87,334,1671,AdWords,Completed,7/11/2022,104,9/29/2022,7/27/2024 2:59
12297,11860,180,328,461,LinkedIn,Dropped,3/24/2021,146,11/8/2023,3/27/2021 12:58
12298,3672,42,443,1716,AdWords,In Progress,2/11/2022,91,6/29/2024,8/31/2024 17:29
12299,12497,34,370,1084,AdWords,Dropped,4/6/2023,162,6/1/2020,12/9/2022 0:02
12300,14280,24,221,1692,Referral,Completed,4/24/2020,49,11/26/2022,8/18/2024 6:04
12301,16916,107,178,1128,LinkedIn,Dropped,4/11/2024,136,7/9/2022,2/1/2023 22:18
12302,16688,75,463,803,Direct,In Progress,11/4/2025,42,2/4/2023,3/1/2022 4:07
12303,3976,172,12,301,LinkedIn,In Progress,10/16/2021,20,3/2/2025,10/23/2020 1:36
12304,6229,48,135,391,LinkedIn,Dropped,8/12/2020,101,7/28/2024,1/22/2021 16:30
12305,18231,196,211,807,Direct,In Progress,9/18/2021,174,8/20/2024,3/17/2022 20:26
12306,4929,181,206,1649,Referral,Completed,2/15/2024,176,11/4/2023,7/3/2024 9:12
12307,4063,84,344,56,Direct,In Progress,2/16/2020,175,11/19/2021,2/23/2020 3:41
12308,9048,128,368,1203,Referral,In Progress,8/15/2023,108,12/24/2023,4/16/2023 8:05
12309,15203,64,29,779,AdWords,Dropped,5/10/2021,171,1/23/2021,2/9/2022 20:00
12310,18161,176,189,114,Direct,In Progress,11/30/2021,174,10/24/2024,4/10/2020 10:29
12311,2273,57,103,2087,Referral,Dropped,6/3/2025,115,11/23/2024,9/3/2025 11:10
12312,16642,64,149,623,Direct,Completed,7/8/2023,39,6/18/2021,9/4/2021 11:51
12313,527,124,87,1436,Direct,Dropped,3/24/2021,50,1/3/2022,12/6/2023 17:40
12314,10594,167,482,148,Direct,Dropped,10/15/2020,98,9/15/2020,5/21/2020 3:30
12315,15757,157,67,19,Direct,Completed,4/12/2020,151,2/11/2024,1/6/2020 8:15
12316,5332,56,344,254,LinkedIn,Dropped,1/26/2023,149,3/6/2023,8/29/2020 7:14
12317,12226,47,114,1274,Referral,Completed,1/2/2022,155,9/4/2025,6/24/2023 18:04
12318,7404,128,332,13,AdWords,In Progress,2/19/2024,24,9/23/2023,1/9/2020 23:14
12319,12780,85,444,779,AdWords,Completed,1/3/2024,148,4/6/2023,2/8/2022 12:00
12320,17889,138,108,823,LinkedIn,Dropped,6/18/2025,36,1/22/2022,3/29/2022 1:14
12321,5633,177,232,638,Referral,Completed,10/18/2024,46,4/16/2020,9/29/2021 18:35
12322,49,44,163,677,AdWords,Dropped,12/4/2023,65,7/23/2021,11/2/2021 13:59
12323,16259,104,219,2159,Direct,Dropped,4/18/2021,65,5/12/2022,11/16/2025 4:47
12324,909,150,444,1064,Direct,Dropped,9/24/2023,96,2/3/2023,11/21/2022 9:53
12325,10339,46,57,576,AdWords,Completed,4/3/2021,167,7/12/2024,7/28/2021 23:38
12326,8842,112,397,1073,LinkedIn,In Progress,11/6/2021,173,1/19/2021,12/2/2022 16:54
12327,10493,35,393,959,LinkedIn,In Progress,2/23/2022,88,12/7/2023,8/11/2022 19:07
12328,16952,75,307,1372,AdWords,In Progress,12/9/2020,124,6/24/2023,9/29/2023 15:52
12329,1569,12,200,1416,Direct,Dropped,10/18/2020,19,3/18/2024,11/13/2023 16:21
12330,6861,67,369,45,Referral,Dropped,7/19/2024,81,5/23/2025,2/11/2020 0:26
12331,3188,48,468,335,AdWords,In Progress,10/9/2022,104,9/16/2021,11/25/2020 20:58
12332,19281,107,444,612,LinkedIn,In Progress,5/21/2025,140,2/5/2021,8/31/2021 21:33
12333,19401,154,308,795,AdWords,Completed,12/31/2020,19,4/15/2021,3/1/2022 14:29
12334,6331,122,414,2128,AdWords,In Progress,10/19/2025,44,5/7/2022,10/16/2025 16:11
12335,8009,173,421,100,LinkedIn,In Progress,4/19/2025,178,2/21/2024,4/4/2020 10:57
12336,18359,162,380,632,AdWords,In Progress,10/1/2020,70,6/20/2023,9/19/2021 21:59
12337,16762,111,260,2006,LinkedIn,In Progress,12/8/2020,172,12/9/2025,6/22/2025 4:01
12338,17249,125,368,935,Direct,In Progress,9/12/2020,174,4/3/2020,7/15/2022 3:45
12339,18981,126,40,1469,AdWords,In Progress,4/5/2023,153,10/14/2025,12/30/2023 20:50
12340,16000,89,62,1614,AdWords,In Progress,2/28/2022,98,10/31/2020,5/26/2024 23:51
12341,2948,144,451,426,AdWords,Dropped,8/8/2020,136,1/7/2021,2/23/2021 8:37
12342,5377,30,352,1000,Direct,Completed,1/18/2024,15,1/8/2023,9/23/2022 15:21
12343,9936,81,342,895,LinkedIn,In Progress,7/25/2025,51,8/15/2024,6/13/2022 11:50
12344,16768,80,202,435,AdWords,In Progress,12/12/2024,139,9/14/2021,2/25/2021 17:16
12345,2479,74,324,2011,AdWords,Completed,7/13/2022,23,2/20/2025,6/26/2025 21:34
12346,7407,81,466,1116,Referral,Completed,9/7/2021,154,2/3/2022,1/17/2023 2:51
12347,9050,118,432,304,LinkedIn,Dropped,9/29/2020,130,2/19/2023,10/30/2020 14:56
12348,12391,138,315,1483,AdWords,In Progress,7/5/2024,81,7/20/2020,1/18/2024 17:41
12349,15817,184,124,567,Direct,Completed,4/20/2023,56,7/24/2023,7/7/2021 11:55
12350,946,167,427,115,Direct,Completed,3/19/2024,32,1/22/2024,4/11/2020 12:44
12351,19286,124,62,649,LinkedIn,Completed,12/14/2025,117,5/14/2020,10/3/2021 0:51
12352,11428,2,165,522,LinkedIn,Dropped,4/27/2024,128,11/25/2023,6/2/2021 3:22
12353,19423,169,421,1667,Referral,Dropped,2/8/2021,64,4/24/2021,7/12/2024 7:28
12354,7559,40,414,1274,AdWords,Completed,9/25/2022,176,12/20/2022,6/16/2023 18:28
12355,4375,41,39,54,Referral,Completed,5/12/2021,54,6/21/2025,2/16/2020 20:56
12356,6939,6,291,1735,AdWords,In Progress,5/26/2021,128,3/3/2020,9/23/2024 20:49
12357,10571,180,357,2179,AdWords,Completed,6/26/2021,163,7/23/2022,12/16/2025 4:18
12358,17072,97,55,1159,AdWords,Completed,11/10/2024,66,8/2/2025,2/24/2023 10:16
12359,6374,150,426,1673,Referral,Dropped,6/21/2020,53,10/30/2023,7/28/2024 23:07
12360,15707,104,161,328,LinkedIn,Completed,12/24/2023,108,7/15/2020,11/23/2020 23:49
12361,2531,133,312,495,AdWords,Completed,2/5/2022,74,12/16/2025,5/8/2021 16:06
12362,5786,48,346,1820,LinkedIn,Dropped,10/3/2020,145,9/3/2021,12/10/2024 16:54
12363,13781,29,256,1154,Direct,Completed,11/28/2023,37,10/7/2022,2/22/2023 1:10
12364,3247,33,122,1556,AdWords,Completed,8/25/2023,97,5/16/2022,3/24/2024 23:02
12365,13906,169,443,1964,AdWords,Completed,3/28/2024,23,5/25/2025,5/8/2025 0:01
12366,3999,90,229,14,LinkedIn,Dropped,12/7/2025,120,4/22/2025,1/13/2020 3:18
12367,7752,159,248,352,AdWords,Completed,1/7/2023,141,6/4/2022,12/12/2020 8:27
12368,14151,134,450,1451,LinkedIn,In Progress,3/2/2022,171,7/25/2023,12/8/2023 1:55
12369,1374,13,250,1540,Direct,In Progress,7/23/2023,78,9/10/2022,3/19/2024 2:27
12370,16859,171,150,1243,Referral,Completed,5/19/2024,111,11/3/2021,5/17/2023 5:24
12371,8486,8,139,8,AdWords,In Progress,4/13/2021,106,8/18/2022,12/27/2019 12:10
12372,2546,20,56,1662,LinkedIn,Dropped,12/18/2024,152,1/31/2020,7/19/2024 14:39
12373,19924,139,416,780,LinkedIn,Completed,11/30/2024,176,5/23/2022,2/14/2022 10:42
12374,13259,5,211,1049,LinkedIn,Completed,3/24/2024,19,5/17/2025,11/5/2022 9:01
12375,19956,50,490,548,AdWords,Dropped,4/14/2025,52,12/28/2020,6/19/2021 2:11
12376,6417,24,216,957,Referral,Dropped,2/16/2020,149,2/12/2024,8/4/2022 19:40
12377,3596,97,346,1763,AdWords,Dropped,6/23/2025,31,9/27/2025,10/20/2024 8:37
12378,15703,171,176,1948,Referral,In Progress,1/30/2020,90,7/23/2024,4/18/2025 9:11
12379,4420,10,169,454,LinkedIn,In Progress,7/21/2021,62,7/1/2023,3/22/2021 20:49
12380,10142,32,250,1511,LinkedIn,Dropped,2/21/2023,105,6/15/2025,2/17/2024 22:24
12381,2078,192,241,97,LinkedIn,Completed,1/29/2021,38,8/9/2025,3/23/2020 23:36
12382,12564,31,345,1946,LinkedIn,Dropped,7/30/2021,14,11/8/2024,4/27/2025 22:30
12383,14997,54,55,183,AdWords,Completed,9/6/2025,148,11/24/2021,6/17/2020 11:53
12384,18961,38,250,871,Referral,Dropped,6/1/2021,97,6/17/2023,5/20/2022 7:16
12385,572,8,140,2062,LinkedIn,In Progress,1/14/2024,23,5/12/2020,8/10/2025 20:47
12386,359,186,334,636,Referral,In Progress,4/21/2025,92,6/21/2024,9/25/2021 20:11
12387,2338,135,194,1190,LinkedIn,Dropped,7/23/2020,88,8/8/2025,3/21/2023 20:29
12388,15918,198,46,2160,Direct,Completed,4/28/2020,129,5/12/2020,11/16/2025 16:01
12389,12957,111,252,58,Referral,In Progress,1/2/2025,63,1/16/2024,2/16/2020 21:15
12390,15753,182,442,8,Direct,In Progress,6/20/2023,140,9/17/2020,12/28/2019 4:00
12391,19889,71,149,236,Referral,Dropped,9/26/2024,148,8/8/2022,8/12/2020 23:51
12392,10877,77,420,1411,Referral,In Progress,2/16/2021,105,6/8/2022,10/30/2023 7:33
12393,69,185,97,1668,Referral,Dropped,9/1/2020,95,11/26/2024,7/15/2024 17:44
12394,414,175,401,247,LinkedIn,Completed,1/31/2021,121,5/18/2023,9/3/2020 10:47
12395,2855,77,400,1533,Referral,Dropped,7/17/2023,72,6/5/2020,3/5/2024 21:00
12396,13595,100,499,63,Referral,In Progress,10/19/2025,67,4/26/2025,3/3/2020 9:50
12397,9445,128,145,1293,AdWords,In Progress,10/9/2020,170,2/2/2023,7/12/2023 14:35
12398,10796,62,250,1398,Direct,In Progress,6/2/2022,38,11/16/2024,10/21/2023 5:51
12399,2702,137,280,951,AdWords,Completed,9/18/2023,78,4/23/2022,8/2/2022 18:02
12400,14002,3,256,1033,AdWords,Completed,4/10/2023,85,11/26/2021,10/26/2022 16:33
12401,10438,143,285,1362,Direct,Completed,5/15/2025,80,10/29/2020,9/13/2023 22:11
12402,12757,72,311,1864,AdWords,Completed,3/27/2022,100,6/25/2023,1/29/2025 9:55
12403,9583,62,76,1442,Referral,Dropped,2/22/2024,44,5/21/2024,12/4/2023 4:57
12404,16372,171,449,93,AdWords,In Progress,12/2/2022,166,6/4/2020,4/1/2020 15:44
12405,6001,161,415,181,Referral,Completed,10/18/2024,48,5/25/2023,6/20/2020 11:26
12406,10733,92,429,2172,Referral,Completed,2/28/2025,135,11/8/2025,12/2/2025 20:49
12407,14493,89,330,1772,Direct,Dropped,5/25/2021,71,12/13/2020,10/27/2024 23:36
12408,9823,38,302,1634,Referral,Dropped,7/15/2022,170,11/21/2022,6/10/2024 4:54
12409,9649,142,127,854,Direct,Completed,10/29/2025,38,3/6/2023,4/28/2022 20:24
12410,6823,167,46,1140,Referral,In Progress,8/13/2022,125,7/1/2025,2/10/2023 0:11
12411,15858,149,334,1881,Direct,In Progress,1/10/2021,57,3/9/2025,2/16/2025 1:50
12412,3043,166,244,439,Referral,Completed,9/15/2025,114,11/26/2021,3/3/2021 4:32
12413,14045,128,219,1837,LinkedIn,Completed,1/21/2023,41,9/17/2020,12/31/2024 22:08
12414,10081,81,230,336,LinkedIn,Completed,1/18/2020,168,4/18/2024,11/25/2020 18:00
12415,16843,103,304,506,AdWords,Dropped,5/28/2024,170,4/29/2024,5/14/2021 14:55
12416,18050,137,371,355,AdWords,Completed,5/4/2021,65,12/31/2025,12/10/2020 0:49
12417,694,179,27,983,AdWords,Dropped,8/28/2024,36,4/11/2020,8/31/2022 10:22
12418,4175,94,136,396,AdWords,Completed,10/24/2022,157,7/27/2023,1/22/2021 17:27
12419,6123,1,121,1442,Referral,Completed,2/9/2025,144,4/1/2023,11/30/2023 2:02
12420,16333,120,201,2004,Referral,Dropped,6/2/2021,91,10/22/2025,6/22/2025 8:37
12421,14596,10,418,1839,Referral,In Progress,3/26/2023,139,7/29/2024,1/7/2025 23:53
12422,1548,94,302,1566,AdWords,In Progress,1/23/2020,89,1/8/2025,4/14/2024 3:35
12423,10621,153,343,711,LinkedIn,Dropped,3/21/2021,106,12/7/2021,12/6/2021 23:55
12424,11874,76,488,1052,LinkedIn,Completed,11/11/2025,101,1/13/2020,11/16/2022 12:43
12425,7475,179,127,1146,LinkedIn,Completed,2/27/2021,64,3/3/2022,2/14/2023 8:43
12426,5945,185,446,1543,Direct,Completed,12/3/2021,19,7/21/2025,3/14/2024 2:04
12427,16850,83,419,1615,Referral,Dropped,8/18/2022,109,1/18/2020,5/26/2024 15:54
12428,6859,28,88,199,LinkedIn,In Progress,1/7/2024,36,10/21/2024,7/9/2020 21:28
12429,13985,83,445,962,Direct,In Progress,2/26/2025,10,3/8/2023,8/7/2022 7:52
12430,13929,178,437,101,Referral,Dropped,1/27/2024,166,8/24/2024,3/27/2020 6:12
12431,5950,44,163,1833,AdWords,Completed,3/1/2024,20,8/25/2022,12/28/2024 22:43
12432,13741,83,53,445,Referral,Dropped,7/16/2024,97,8/28/2023,3/13/2021 16:03
12433,4483,64,498,7,Direct,In Progress,10/19/2023,13,11/28/2025,1/5/2020 15:05
12434,19370,100,213,206,Referral,Dropped,7/25/2023,133,9/16/2022,7/17/2020 20:50
12435,5355,7,483,1603,AdWords,Dropped,10/1/2020,117,3/27/2021,5/16/2024 21:37
12436,5738,83,202,1395,AdWords,Completed,11/11/2023,61,11/12/2025,10/14/2023 17:05
12437,19060,3,268,1290,Referral,In Progress,9/4/2022,174,9/12/2021,7/8/2023 15:10
12438,16898,41,44,2094,AdWords,Dropped,7/13/2021,55,1/12/2020,9/19/2025 14:26
12439,17904,113,253,2052,Direct,In Progress,3/19/2025,82,2/5/2025,8/11/2025 1:53
12440,11028,117,367,1752,Referral,Completed,12/30/2021,177,11/30/2025,10/8/2024 19:45
12441,19871,80,77,2082,LinkedIn,In Progress,12/11/2025,95,10/3/2020,9/12/2025 3:58
12442,8470,177,195,1986,LinkedIn,In Progress,2/16/2020,98,7/22/2021,5/28/2025 4:34
12443,16813,149,206,2063,AdWords,In Progress,3/6/2021,163,1/15/2020,8/11/2025 6:39
12444,14298,188,403,268,Direct,In Progress,7/20/2022,162,8/1/2020,9/21/2020 14:03
12445,9698,153,389,1996,Direct,Completed,4/4/2023,80,12/20/2023,6/9/2025 16:26
12446,11919,96,266,1342,Referral,In Progress,10/1/2020,118,2/1/2023,8/23/2023 9:15
12447,2680,74,284,432,LinkedIn,Completed,6/22/2020,144,9/11/2021,3/2/2021 19:17
12448,16762,73,281,1964,LinkedIn,Dropped,9/23/2023,167,4/10/2020,5/7/2025 8:06
12449,11166,127,222,1696,Direct,Completed,3/31/2025,91,3/8/2021,8/11/2024 15:10
12450,15843,103,391,1510,Referral,Completed,3/23/2023,158,9/18/2025,2/9/2024 23:07
12451,12562,176,136,184,Referral,In Progress,9/26/2021,155,8/24/2021,7/1/2020 2:58
12452,13320,167,409,791,Direct,Completed,9/10/2023,92,3/23/2020,2/23/2022 21:51
12453,2083,73,43,364,Direct,Dropped,12/3/2021,15,2/21/2020,12/23/2020 8:05
12454,11380,104,346,2024,Referral,Completed,3/31/2024,32,8/30/2020,7/6/2025 7:55
12455,9322,140,312,2024,AdWords,Dropped,1/1/2023,113,9/11/2020,7/13/2025 22:47
12456,9922,150,75,450,AdWords,In Progress,11/12/2023,139,2/27/2025,3/22/2021 6:04
12457,15213,96,57,1728,AdWords,Completed,7/26/2023,51,5/8/2023,9/9/2024 16:56
12458,8121,62,135,924,Referral,Completed,10/27/2024,34,11/2/2022,7/12/2022 4:05
12459,1370,179,108,1930,Referral,In Progress,1/11/2023,50,7/26/2021,4/1/2025 6:37
12460,343,136,10,881,AdWords,Dropped,3/27/2020,27,8/30/2023,5/29/2022 12:59
12461,3400,23,197,546,Referral,In Progress,6/16/2024,168,12/12/2024,6/21/2021 17:01
12462,3601,110,310,663,LinkedIn,Completed,1/12/2022,152,5/11/2022,10/15/2021 21:30
12463,14716,14,342,96,AdWords,Completed,5/7/2020,105,10/20/2023,3/29/2020 13:38
12464,13993,16,130,982,LinkedIn,In Progress,4/23/2025,26,4/5/2020,9/1/2022 17:31
12465,18744,149,159,1178,AdWords,In Progress,1/21/2023,47,3/26/2025,3/15/2023 2:08
12466,5730,199,286,671,Direct,In Progress,3/23/2021,152,3/4/2022,10/18/2021 16:14
12467,5603,25,458,1450,AdWords,Dropped,1/16/2024,100,1/29/2024,12/14/2023 18:20
12468,3608,148,311,972,Referral,In Progress,2/1/2021,113,10/15/2025,8/17/2022 6:45
12469,16797,135,286,1562,AdWords,In Progress,6/27/2025,166,10/11/2021,4/2/2024 20:52
12470,7897,71,376,36,AdWords,Completed,2/10/2020,149,10/16/2020,1/27/2020 3:27
12471,12695,54,108,1664,LinkedIn,Dropped,3/10/2024,24,6/15/2022,7/10/2024 14:44
12472,17741,77,87,571,Direct,Completed,5/9/2022,138,9/24/2022,7/23/2021 23:26
12473,9810,166,181,2034,Referral,Completed,1/19/2023,16,7/22/2024,7/21/2025 7:04
12474,11858,123,282,727,Direct,Dropped,9/9/2022,54,12/18/2021,12/13/2021 15:16
12475,4918,124,438,332,AdWords,Completed,2/5/2022,109,10/9/2025,11/25/2020 0:36
12476,14575,171,105,2020,LinkedIn,In Progress,2/10/2023,109,3/13/2023,7/2/2025 15:57
12477,13346,31,407,990,Referral,Completed,10/30/2024,88,3/15/2025,9/2/2022 1:23
12478,9113,176,283,1462,LinkedIn,In Progress,6/14/2024,136,10/27/2020,12/27/2023 1:30
12479,16682,131,232,1880,AdWords,Completed,9/8/2024,174,6/27/2022,2/20/2025 7:34
12480,11640,71,158,560,Direct,In Progress,3/3/2020,40,4/14/2020,7/6/2021 11:40
12481,9347,179,432,1509,AdWords,Completed,5/29/2020,136,6/14/2023,2/3/2024 10:40
12482,3649,68,61,2061,AdWords,Dropped,9/28/2021,157,8/8/2025,8/12/2025 5:53
12483,12197,81,411,2150,LinkedIn,Completed,9/21/2022,171,6/26/2021,11/5/2025 18:03
12484,9009,87,339,865,Direct,In Progress,9/18/2020,160,8/15/2022,5/2/2022 17:19
12485,4688,69,193,599,AdWords,Dropped,1/24/2025,134,8/2/2022,8/18/2021 4:42
12486,13950,110,26,1925,Referral,Dropped,11/4/2025,127,11/19/2022,3/28/2025 14:16
12487,13046,176,212,758,Direct,In Progress,5/9/2025,35,3/17/2022,1/18/2022 7:45
12488,19404,90,265,1690,Referral,In Progress,8/11/2023,136,3/7/2020,8/11/2024 5:09
12489,2519,125,429,1238,AdWords,In Progress,4/10/2025,172,3/7/2025,5/8/2023 11:36
12490,18477,154,478,792,Direct,Dropped,11/27/2023,126,1/15/2025,2/22/2022 18:20
12491,14808,15,471,1409,Direct,Completed,1/4/2020,14,4/26/2023,11/8/2023 11:20
12492,17238,134,471,513,LinkedIn,Dropped,7/13/2023,24,9/9/2020,5/26/2021 11:59
12493,19700,183,374,1306,Direct,In Progress,3/22/2025,105,1/24/2025,7/23/2023 8:48
12494,13019,66,286,1756,Direct,Completed,4/29/2022,86,7/28/2021,10/7/2024 23:15
12495,17409,113,469,77,LinkedIn,Completed,1/14/2021,14,11/19/2025,3/16/2020 9:32
12496,2678,118,323,1864,Direct,Dropped,7/28/2022,75,1/30/2025,2/5/2025 21:09
12497,13872,3,256,64,LinkedIn,In Progress,5/1/2021,66,11/21/2025,3/1/2020 16:43
12498,11162,191,415,64,AdWords,In Progress,9/6/2022,54,5/20/2021,2/25/2020 17:17
12499,16073,74,53,623,Referral,Completed,4/20/2022,26,6/12/2020,9/7/2021 15:32
12500,18762,29,260,636,AdWords,Completed,4/9/2021,140,11/11/2025,9/26/2021 3:28
12501,17120,98,278,1084,Referral,Completed,2/27/2022,174,3/14/2021,12/12/2022 17:30
12502,13408,151,4,2139,AdWords,Completed,12/27/2023,97,5/13/2022,11/5/2025 2:23
12503,5775,55,216,1719,Referral,Completed,12/8/2021,40,1/18/2021,9/13/2024 15:59
12504,15562,87,285,1786,Direct,Completed,4/17/2022,86,11/27/2025,11/10/2024 13:11
12505,19772,98,68,820,LinkedIn,Completed,5/2/2022,164,3/10/2020,3/21/2022 23:19
12506,9154,58,489,1527,LinkedIn,In Progress,2/23/2025,28,1/5/2025,2/29/2024 8:05
12507,820,11,272,729,Direct,Dropped,7/29/2022,150,11/6/2021,12/24/2021 5:07
12508,9703,82,223,1715,AdWords,In Progress,10/27/2024,18,6/9/2021,8/28/2024 3:13
12509,12953,21,311,2017,AdWords,Completed,9/19/2023,37,12/1/2022,6/30/2025 1:04
12510,19764,131,439,1579,Referral,In Progress,6/29/2021,166,3/5/2025,4/23/2024 22:53
12511,16473,74,183,920,LinkedIn,In Progress,3/4/2020,84,9/19/2023,6/28/2022 9:35
12512,4241,56,393,1594,LinkedIn,In Progress,12/3/2023,15,10/20/2024,5/12/2024 10:53
12513,11346,190,39,1710,Referral,Completed,3/21/2023,141,4/30/2020,9/4/2024 6:47
12514,11985,190,254,1352,LinkedIn,Completed,1/11/2022,139,12/27/2025,9/6/2023 4:37
12515,13065,9,245,1289,AdWords,Completed,4/30/2023,165,6/22/2022,7/12/2023 3:02
12516,2550,197,98,2002,AdWords,In Progress,9/15/2021,39,11/21/2025,6/22/2025 5:35
12517,5600,200,489,1159,AdWords,In Progress,9/6/2025,64,2/7/2025,3/3/2023 1:21
12518,18788,196,305,1560,Direct,Completed,4/18/2025,133,4/6/2021,4/4/2024 1:07
12519,18284,6,263,748,LinkedIn,Completed,2/20/2025,25,12/25/2023,1/14/2022 15:13
12520,3597,63,1,363,Referral,In Progress,10/2/2023,146,8/6/2021,12/16/2020 22:06
12521,74,142,51,1998,AdWords,Dropped,4/30/2023,117,1/31/2022,6/14/2025 22:03
12522,124,39,371,239,Direct,In Progress,12/13/2020,41,7/30/2022,8/22/2020 12:18
12523,13126,14,70,402,Referral,Completed,7/2/2024,136,8/23/2025,1/29/2021 20:42
12524,244,45,429,702,Direct,In Progress,3/25/2022,11,10/6/2024,11/29/2021 6:46
12525,17381,85,262,48,Direct,In Progress,8/12/2024,96,12/28/2021,2/3/2020 4:23
12526,16803,9,438,694,LinkedIn,In Progress,4/23/2024,172,4/5/2023,11/13/2021 16:15
12527,9022,10,124,252,Direct,Dropped,11/4/2020,39,5/5/2021,9/3/2020 12:05
12528,7051,141,350,912,Referral,Completed,11/3/2021,67,12/24/2021,6/27/2022 14:43
12529,16661,53,497,461,AdWords,Completed,10/15/2023,17,6/20/2021,4/4/2021 2:07
12530,7089,120,10,1120,LinkedIn,In Progress,11/21/2025,39,12/28/2024,1/24/2023 22:24
12531,12412,66,154,598,Referral,Completed,12/23/2023,137,11/20/2024,8/7/2021 3:31
12532,8722,94,360,2135,Direct,Dropped,2/14/2025,154,9/14/2020,10/22/2025 14:24
