QuizAttemptID,EnrollmentID,QuizType,Score,MaxScore,AttemptDate,CreatedDate
29338,3167,Pre-test,83.83,100,2022-07-07,2022-03-04
29339,255,Pre-test,60.85,100,2024-02-22,2024-03-19
29340,21982,Final,61.14,100,2020-05-17,2024-03-02
29341,18839,Weekly,76.36,100,2023-11-07,2024-04-02
29342,10645,Pre-test,85.39,100,2022-07-09,2025-12-26
29343,5887,Pre-test,79.47,100,2021-09-05,2024-08-30
29344,19277,Pre-test,59.67,100,2024-05-23,2022-11-07
29345,13697,Weekly,89.22,100,2022-12-01,2021-04-13
29346,7236,Weekly,89.77,100,2023-02-01,2022-09-23
29347,21000,Final,42.97,100,2021-02-11,2025-02-28
29348,5729,Pre-test,43.96,100,2022-12-05,2025-06-19
29349,14047,Weekly,92.41,100,2023-05-02,2024-05-19
29350,10991,Final,73.16,100,2024-02-06,2023-12-01
29351,13834,Pre-test,84.53,100,2020-10-03,2023-08-03
29352,18085,Final,42.12,100,2024-09-10,2020-12-16
29353,21046,Weekly,79.12,100,2024-10-19,2024-03-26
29354,8004,Weekly,59.62,100,2023-09-21,2022-08-23
29355,20988,Weekly,65.52,100,2020-01-09,2025-12-30
29356,23988,Final,63.77,100,2021-02-18,2022-12-16
29357,21715,Weekly,49.23,100,2021-04-08,2025-08-19
29358,1756,Pre-test,71.02,100,2023-05-22,2022-01-17
29359,1931,Pre-test,96.18,100,2021-06-01,2021-01-26
29360,13572,Weekly,69.56,100,2021-06-20,2024-10-02
29361,14117,Final,98.64,100,2025-05-17,2024-03-20
29362,7106,Final,57.48,100,2024-04-13,2022-12-25
29363,880,Weekly,50.75,100,2024-05-19,2021-07-24
29364,23235,Pre-test,89.39,100,2024-04-10,2023-02-19
29365,23853,Final,42.56,100,2023-04-02,2023-09-10
29366,17175,Final,45.1,100,2022-04-08,2024-04-02
29367,7094,Pre-test,55.03,100,2022-09-06,2021-08-25
29368,2947,Final,63.28,100,2020-12-04,2020-09-17
29369,14905,Final,80.59,100,2025-07-28,2022-06-03
29370,17666,Weekly,63.61,100,2020-03-03,2024-09-03
29371,15033,Final,99.24,100,2024-11-21,2020-02-11
29372,15956,Final,42.21,100,2023-02-23,2022-07-16
29373,802,Pre-test,94.89,100,2020-01-03,2022-03-17
29374,24691,Final,69.18,100,2021-08-17,2022-01-01
29375,16774,Final,88.96,100,2025-12-07,2022-07-06
29376,3346,Final,58.01,100,2020-10-20,2022-05-04
29377,1099,Weekly,49.85,100,2021-02-20,2024-02-07
29378,18305,Final,64.08,100,2021-08-26,2021-11-07
29379,10428,Pre-test,68.93,100,2025-04-24,2025-09-04
29380,12212,Weekly,97.18,100,2021-10-28,2020-09-01
29381,22589,Pre-test,57.57,100,2022-07-01,2023-04-13
29382,8786,Pre-test,58.38,100,2024-04-02,2020-10-14
29383,3640,Weekly,86.21,100,2025-07-10,2023-01-31
29384,1954,Pre-test,99.04,100,2025-05-21,2023-01-29
29385,19723,Final,94.84,100,2022-05-04,2025-03-05
29386,15594,Final,84.78,100,2023-07-07,2020-06-27
29387,4635,Pre-test,81.09,100,2020-04-07,2021-07-11
29388,8267,Final,46.34,100,2023-08-29,2023-07-25
29389,15326,Pre-test,72.26,100,2023-09-09,2020-01-20
29390,6861,Final,89.45,100,2024-10-17,2020-08-04
29391,11627,Weekly,65.17,100,2020-02-27,2025-01-30
29392,11820,Weekly,99.34,100,2021-12-01,2025-09-26
29393,11546,Weekly,58.37,100,2020-07-24,2022-11-28
29394,20972,Pre-test,63.24,100,2020-12-02,2023-07-17
29395,24147,Final,58.39,100,2023-04-22,2025-09-05
29396,14161,Final,59.12,100,2025-07-25,2023-08-13
29397,17234,Final,63.47,100,2025-09-30,2025-09-20
29398,2371,Final,66.06,100,2024-02-07,2023-06-11
29399,16227,Weekly,49.69,100,2022-01-07,2025-07-08
29400,6977,Final,83.75,100,2022-02-21,2025-03-06
29401,19249,Weekly,69.62,100,2024-11-08,2021-04-15
29402,10843,Weekly,49.67,100,2025-11-13,2023-03-08
29403,11109,Weekly,73.59,100,2022-07-16,2024-10-19
29404,13311,Weekly,74.7,100,2023-01-21,2022-04-22
29405,23752,Weekly,48.52,100,2022-08-01,2025-06-10
29406,11604,Weekly,66.18,100,2025-12-06,2022-04-11
29407,5840,Weekly,80.47,100,2024-09-09,2021-08-11
29408,9819,Final,67.4,100,2024-06-09,2021-08-04
29409,10032,Pre-test,78.17,100,2022-04-13,2022-10-23
29410,8638,Final,87.14,100,2021-06-01,2021-04-28
29411,12439,Weekly,89.13,100,2025-07-21,2024-12-10
29412,21447,Weekly,41.25,100,2025-09-29,2024-09-07
29413,19310,Final,83.18,100,2021-09-23,2024-02-15
29414,15397,Pre-test,42.55,100,2021-10-23,2022-06-16
29415,11880,Pre-test,73.65,100,2024-03-12,2023-04-29
29416,3354,Weekly,58.11,100,2023-05-29,2021-09-28
29417,10309,Weekly,51.31,100,2024-08-30,2020-09-10
29418,13487,Pre-test,54.39,100,2021-09-23,2020-02-02
29419,964,Weekly,90.84,100,2020-07-01,2023-10-03
29420,6798,Weekly,93.46,100,2020-12-02,2025-08-11
29421,9443,Final,51.73,100,2020-06-04,2025-09-17
29422,17212,Final,75.03,100,2023-01-05,2021-04-30
29423,12911,Final,58.97,100,2024-06-07,2021-11-28
29424,9307,Weekly,59.88,100,2021-07-01,2023-05-05
29425,12467,Pre-test,51.46,100,2020-08-19,2025-08-07
29426,13080,Final,48.1,100,2025-04-10,2021-02-26
29427,23749,Weekly,61.48,100,2021-04-08,2025-12-01
29428,9537,Final,40.62,100,2020-11-04,2024-02-02
29429,2976,Pre-test,82.45,100,2023-02-20,2020-07-18
29430,24263,Weekly,82.8,100,2023-07-27,2023-07-15
29431,17920,Pre-test,89.45,100,2024-07-07,2022-12-04
29432,11979,Weekly,61.97,100,2023-05-15,2021-11-02
29433,11268,Final,77.95,100,2025-11-14,2025-09-24
29434,10760,Final,59.81,100,2021-07-06,2023-07-02
29435,21248,Pre-test,97.41,100,2022-01-01,2022-04-08
29436,19451,Weekly,65.5,100,2023-03-30,2024-07-29
29437,5258,Final,61.55,100,2020-12-19,2025-11-20
29438,22312,Weekly,63.37,100,2021-12-16,2025-03-23
29439,8151,Weekly,68.13,100,2021-07-26,2022-09-15
29440,14402,Weekly,89.77,100,2023-03-23,2021-08-09
29441,13278,Final,44.21,100,2025-12-03,2023-06-03
29442,5339,Final,93.26,100,2023-04-01,2024-08-18
29443,19504,Weekly,82.87,100,2025-08-30,2024-09-27
29444,13292,Pre-test,71.07,100,2023-02-20,2023-05-13
29445,12261,Pre-test,57.79,100,2020-09-24,2024-08-18
29446,22375,Final,56.57,100,2021-11-01,2022-12-16
29447,7595,Weekly,79.5,100,2021-08-14,2022-06-05
29448,5996,Weekly,79.32,100,2020-05-27,2025-08-03
29449,21659,Weekly,59.83,100,2024-02-10,2025-09-19
29450,1725,Pre-test,98.95,100,2020-12-20,2020-03-05
29451,5253,Final,42.94,100,2024-12-17,2020-03-23
29452,7063,Pre-test,50.78,100,2023-02-11,2023-11-30
29453,10765,Weekly,53.1,100,2023-05-13,2022-03-08
29454,4198,Weekly,52.2,100,2021-05-12,2020-12-08
29455,16737,Pre-test,93.9,100,2024-01-09,2022-01-09
29456,10100,Final,57.56,100,2022-10-01,2022-08-14
29457,16972,Weekly,74.51,100,2020-10-01,2021-04-23
29458,18959,Pre-test,93.44,100,2020-08-31,2021-11-11
29459,8953,Final,68.66,100,2021-12-20,2025-01-31
29460,21998,Final,49.17,100,2023-12-07,2020-06-24
29461,8088,Final,72.66,100,2024-03-15,2020-06-29
29462,9893,Weekly,87.49,100,2023-06-23,2024-02-12
29463,5438,Weekly,87.61,100,2023-11-15,2025-01-07
29464,14702,Final,63.4,100,2020-02-23,2023-10-04
29465,19152,Weekly,77.81,100,2021-11-25,2025-09-08
29466,5189,Weekly,66.41,100,2021-04-29,2024-05-24
29467,9296,Pre-test,80.22,100,2024-12-29,2021-07-26
29468,18143,Pre-test,83.73,100,2021-04-23,2020-09-10
29469,20445,Weekly,87.85,100,2020-05-05,2021-01-14
29470,5461,Weekly,75.07,100,2021-02-05,2023-04-27
29471,7461,Weekly,82.44,100,2021-01-08,2020-08-01
29472,4536,Weekly,63.07,100,2020-04-26,2021-11-09
29473,3315,Weekly,60.03,100,2025-05-30,2025-07-23
29474,24184,Pre-test,96.69,100,2022-05-17,2024-11-24
29475,10623,Weekly,82.46,100,2020-07-01,2025-06-30
29476,285,Weekly,51.54,100,2021-06-15,2022-09-03
29477,16396,Weekly,99.19,100,2021-02-27,2021-11-22
29478,1530,Pre-test,86.24,100,2023-01-23,2022-07-03
29479,1934,Pre-test,63.49,100,2020-08-10,2025-07-08
29480,10131,Weekly,49.69,100,2024-02-28,2025-05-04
29481,19079,Pre-test,79.45,100,2022-05-24,2023-10-26
29482,22417,Weekly,84.97,100,2025-05-29,2020-03-29
29483,6061,Final,87.19,100,2022-06-20,2020-02-13
29484,11691,Weekly,63.64,100,2023-07-17,2020-12-20
29485,13908,Weekly,53.29,100,2020-05-24,2021-11-08
29486,17398,Pre-test,85.59,100,2020-06-05,2022-07-16
29487,21492,Final,89.92,100,2024-01-04,2025-09-15
29488,18743,Weekly,86.78,100,2022-07-29,2024-08-09
29489,693,Pre-test,94.81,100,2024-07-25,2025-07-18
29490,245,Final,89.45,100,2023-05-17,2023-05-12
29491,20560,Weekly,65.25,100,2020-12-19,2020-12-09
29492,16422,Pre-test,89.0,100,2022-04-18,2025-09-19
29493,21146,Final,62.84,100,2022-05-12,2022-10-17
29494,4,Weekly,50.61,100,2020-08-16,2020-08-31
29495,9361,Pre-test,90.06,100,2021-10-01,2025-07-27
29496,22984,Final,58.49,100,2023-05-14,2023-02-22
29497,9858,Pre-test,49.74,100,2023-05-28,2024-03-13
29498,9428,Weekly,76.92,100,2023-01-21,2025-12-19
29499,12769,Pre-test,42.9,100,2024-04-30,2025-08-12
29500,17962,Pre-test,52.38,100,2022-02-12,2025-10-02
29501,5447,Final,42.25,100,2025-12-22,2024-12-24
29502,5788,Final,48.93,100,2023-12-18,2024-10-24
29503,23234,Final,63.62,100,2021-07-25,2021-04-27
29504,18549,Final,60.62,100,2024-05-04,2025-04-25
29505,10069,Weekly,84.67,100,2022-06-28,2025-12-28
29506,23553,Pre-test,49.6,100,2023-07-01,2024-08-02
29507,13065,Weekly,89.29,100,2020-04-20,2021-02-17
29508,7531,Pre-test,88.53,100,2021-07-23,2025-03-12
29509,3587,Weekly,96.07,100,2022-09-01,2024-12-26
29510,23454,Final,83.23,100,2021-04-16,2020-05-15
29511,221,Pre-test,84.75,100,2025-04-12,2022-05-10
29512,3017,Final,51.7,100,2021-12-23,2023-06-12
29513,14488,Final,56.12,100,2021-04-26,2024-02-15
29514,1525,Weekly,63.61,100,2021-07-29,2025-10-29
29515,19788,Final,76.29,100,2025-09-12,2022-11-03
29516,9915,Pre-test,89.94,100,2025-10-16,2024-06-16
29517,24748,Weekly,96.35,100,2025-07-23,2020-03-28
29518,741,Final,76.12,100,2023-03-20,2023-08-28
29519,15966,Final,65.73,100,2024-07-01,2021-01-23
29520,6007,Final,92.93,100,2025-07-16,2024-03-08
29521,4523,Pre-test,70.59,100,2022-01-13,2020-03-11
29522,4254,Final,95.11,100,2020-07-09,2020-09-21
29523,18689,Weekly,67.96,100,2024-08-04,2021-01-02
29524,13042,Weekly,60.6,100,2024-06-16,2021-08-03
29525,10345,Weekly,50.51,100,2022-11-24,2023-01-02
29526,1067,Final,95.71,100,2021-12-25,2021-07-16
29527,18914,Final,67.56,100,2020-04-16,2024-08-23
29528,17531,Final,59.4,100,2022-08-16,2024-10-31
29529,3444,Weekly,75.2,100,2021-02-03,2024-11-14
29530,21884,Final,57.1,100,2025-02-01,2021-08-27
29531,24591,Weekly,62.47,100,2024-04-13,2024-10-03
29532,16869,Pre-test,48.28,100,2024-04-10,2021-02-19
29533,15349,Final,40.59,100,2020-12-20,2020-02-11
29534,22756,Final,44.45,100,2020-04-15,2021-11-17
29535,22069,Final,71.04,100,2020-11-18,2020-09-29
29536,19657,Pre-test,70.15,100,2020-12-13,2022-10-03
29537,7560,Final,66.17,100,2022-02-01,2025-03-11
29538,21492,Weekly,43.53,100,2023-11-30,2023-06-27
29539,23062,Final,40.9,100,2022-12-26,2021-07-12
29540,24524,Pre-test,77.48,100,2021-04-29,2023-12-04
29541,20630,Final,68.08,100,2022-01-27,2022-09-24
29542,4971,Pre-test,59.74,100,2022-10-05,2020-04-24
29543,9283,Pre-test,50.66,100,2025-04-14,2020-12-16
29544,3716,Weekly,89.82,100,2020-02-13,2023-06-05
29545,6237,Final,52.48,100,2020-10-28,2023-08-30
29546,3850,Weekly,55.87,100,2023-09-20,2025-04-19
29547,20294,Final,70.48,100,2022-08-11,2024-12-15
29548,1926,Pre-test,58.07,100,2023-09-13,2020-07-09
29549,17493,Pre-test,46.04,100,2022-06-12,2025-12-25
29550,18439,Weekly,58.7,100,2022-02-01,2025-01-05
29551,12213,Weekly,45.98,100,2024-09-08,2025-12-29
29552,19215,Final,64.75,100,2023-11-08,2021-04-12
29553,20124,Pre-test,58.89,100,2024-11-13,2025-03-13
29554,11819,Final,95.92,100,2023-08-20,2021-08-15
29555,24195,Final,46.73,100,2023-04-07,2024-04-12
29556,22069,Weekly,92.72,100,2024-05-29,2025-12-15
29557,2516,Final,95.98,100,2024-04-21,2025-05-14
29558,11296,Pre-test,57.34,100,2020-07-08,2022-06-28
29559,9810,Weekly,91.64,100,2024-03-17,2024-08-26
29560,14965,Final,40.77,100,2021-08-22,2020-09-18
29561,18658,Final,75.28,100,2025-04-29,2025-04-24
29562,5898,Final,98.76,100,2021-09-26,2024-12-04
29563,15869,Pre-test,43.7,100,2020-10-07,2025-06-18
29564,12395,Weekly,82.13,100,2021-09-23,2025-06-23
29565,9807,Weekly,56.47,100,2021-04-15,2020-06-20
29566,19848,Weekly,80.89,100,2025-08-28,2020-01-31
29567,4417,Weekly,95.28,100,2020-04-02,2020-12-08
29568,17362,Weekly,62.21,100,2022-12-26,2022-04-14
29569,2296,Pre-test,84.76,100,2024-07-22,2023-01-24
29570,2566,Pre-test,97.55,100,2022-08-30,2022-12-06
29571,23510,Weekly,74.01,100,2022-01-24,2023-05-09
29572,9845,Pre-test,89.21,100,2023-07-04,2024-11-17
29573,21564,Final,83.27,100,2025-03-26,2021-10-08
29574,2278,Weekly,63.46,100,2021-03-13,2022-08-21
29575,20768,Final,93.46,100,2022-04-09,2025-08-21
29576,5500,Pre-test,63.24,100,2023-07-20,2024-08-11
29577,10350,Weekly,74.18,100,2024-07-29,2025-02-08
29578,18416,Pre-test,55.02,100,2023-05-10,2021-09-04
29579,10969,Weekly,95.28,100,2020-03-27,2024-10-07
29580,5557,Weekly,63.38,100,2020-01-26,2023-09-19
29581,11948,Weekly,47.04,100,2024-02-27,2022-04-13
29582,23162,Weekly,59.54,100,2025-01-09,2025-05-25
29583,3844,Final,95.96,100,2025-05-09,2023-04-13
29584,5873,Weekly,83.17,100,2021-04-29,2021-01-20
29585,16116,Pre-test,72.72,100,2021-10-04,2025-10-11
29586,334,Weekly,70.48,100,2024-12-24,2021-01-23
29587,6277,Pre-test,92.06,100,2021-01-20,2021-07-01
29588,22174,Weekly,76.55,100,2023-03-12,2021-12-24
29589,3073,Pre-test,78.7,100,2022-10-18,2024-09-14
29590,21179,Final,58.77,100,2025-03-11,2023-10-02
29591,15441,Weekly,56.85,100,2023-07-16,2024-07-30
29592,5738,Pre-test,81.59,100,2021-06-16,2021-12-23
29593,3898,Pre-test,94.78,100,2022-11-28,2023-04-16
29594,20935,Pre-test,69.67,100,2024-04-06,2025-05-23
29595,19183,Pre-test,76.47,100,2021-11-02,2020-05-04
29596,5858,Pre-test,98.86,100,2023-10-04,2020-07-16
29597,21936,Final,81.03,100,2023-08-15,2022-08-03
29598,15133,Pre-test,99.88,100,2021-07-10,2023-03-18
29599,1087,Pre-test,70.21,100,2022-01-23,2023-04-29
29600,24556,Pre-test,49.83,100,2025-08-08,2020-05-24
29601,12903,Pre-test,61.35,100,2021-09-01,2021-07-25
29602,9614,Weekly,68.06,100,2022-05-07,2024-10-06
29603,2218,Weekly,91.17,100,2020-03-02,2022-09-16
29604,17762,Final,70.75,100,2020-12-05,2020-04-03
29605,10559,Weekly,55.82,100,2022-01-18,2022-06-02
29606,7132,Weekly,41.1,100,2020-07-03,2020-08-19
29607,8250,Pre-test,60.5,100,2022-07-07,2021-03-10
29608,23676,Final,96.2,100,2023-10-11,2024-09-26
29609,2735,Weekly,70.91,100,2020-04-27,2020-08-25
29610,24910,Final,67.03,100,2021-01-17,2023-09-14
29611,22636,Weekly,49.8,100,2021-09-22,2023-02-25
29612,5064,Weekly,54.71,100,2024-07-07,2022-04-03
29613,17110,Weekly,58.52,100,2022-10-03,2023-11-29
29614,24365,Pre-test,46.8,100,2020-05-14,2022-08-24
29615,20438,Weekly,68.09,100,2025-05-25,2020-01-18
29616,20827,Pre-test,47.03,100,2022-04-18,2022-06-20
29617,804,Weekly,67.05,100,2021-12-24,2024-09-05
29618,4712,Weekly,72.95,100,2022-12-20,2021-08-15
29619,11824,Pre-test,57.25,100,2021-11-19,2020-10-31
29620,15371,Final,69.42,100,2021-12-23,2021-10-03
29621,10308,Final,59.77,100,2023-10-28,2024-11-18
29622,17660,Weekly,43.54,100,2020-08-16,2021-10-13
29623,17679,Pre-test,51.29,100,2020-01-06,2023-06-27
29624,17968,Final,53.49,100,2025-07-25,2025-10-03
29625,844,Pre-test,54.61,100,2025-05-19,2021-10-14
29626,1786,Weekly,82.84,100,2023-01-03,2025-07-26
29627,3744,Weekly,83.74,100,2020-05-26,2022-08-26
29628,17378,Weekly,99.91,100,2021-08-19,2021-09-03
29629,15677,Pre-test,68.36,100,2025-10-23,2024-09-14
29630,21937,Final,92.82,100,2023-12-12,2025-11-17
29631,998,Final,52.81,100,2021-09-09,2020-11-15
29632,10562,Final,43.4,100,2021-03-05,2025-06-12
29633,8989,Final,49.6,100,2020-07-02,2022-11-12
29634,3532,Weekly,55.03,100,2020-08-12,2023-11-18
29635,24156,Final,62.09,100,2020-12-25,2024-05-08
29636,4757,Weekly,89.04,100,2023-03-03,2024-04-30
29637,4038,Pre-test,44.49,100,2022-05-07,2025-05-01
29638,2187,Pre-test,70.31,100,2024-11-13,2024-07-08
29639,14338,Pre-test,93.91,100,2020-12-12,2022-01-27
29640,6540,Pre-test,81.89,100,2023-01-05,2022-04-23
29641,17145,Pre-test,52.49,100,2022-09-15,2020-01-20
29642,1274,Final,83.51,100,2020-08-07,2023-12-19
29643,23165,Pre-test,80.26,100,2022-07-18,2023-03-25
29644,23485,Weekly,63.21,100,2022-07-28,2023-07-03
29645,19249,Pre-test,78.05,100,2023-09-29,2024-08-26
29646,16333,Weekly,74.79,100,2025-02-14,2025-06-30
29647,9647,Final,98.3,100,2020-05-10,2022-12-03
29648,3722,Pre-test,65.35,100,2024-11-03,2021-02-25
29649,23260,Weekly,42.1,100,2025-06-14,2021-06-06
29650,23769,Pre-test,83.5,100,2022-07-03,2023-03-17
29651,21910,Pre-test,85.71,100,2025-05-01,2024-05-10
29652,4419,Final,49.08,100,2022-09-22,2020-07-06
29653,20523,Weekly,87.88,100,2021-10-22,2023-07-19
29654,22708,Pre-test,95.87,100,2022-06-01,2023-08-26
29655,14970,Weekly,90.48,100,2024-09-02,2023-11-24
29656,1188,Pre-test,45.39,100,2021-02-24,2025-11-18
29657,17986,Weekly,86.64,100,2022-11-20,2025-02-28
29658,8562,Pre-test,69.61,100,2022-06-05,2021-08-22
29659,24923,Pre-test,58.37,100,2025-09-03,2021-09-29
29660,24080,Pre-test,93.6,100,2022-02-25,2022-04-14
29661,1609,Weekly,69.19,100,2023-05-28,2021-12-17
29662,12148,Pre-test,57.92,100,2021-06-11,2020-04-12
29663,5319,Pre-test,96.25,100,2023-12-30,2023-01-30
29664,19897,Final,56.97,100,2022-11-15,2025-04-29
29665,7592,Final,79.35,100,2021-04-23,2025-03-18
29666,10049,Pre-test,66.8,100,2020-12-14,2023-04-24
29667,11867,Weekly,43.4,100,2020-03-17,2024-05-29
29668,6190,Weekly,47.94,100,2024-04-25,2023-07-24
29669,10988,Final,44.53,100,2022-07-02,2021-07-14
29670,6377,Final,69.08,100,2024-05-21,2023-08-29
29671,22231,Weekly,79.38,100,2023-09-24,2024-10-10
29672,5859,Weekly,75.07,100,2021-08-16,2020-07-21
29673,14780,Pre-test,56.84,100,2022-01-02,2021-05-04
29674,7362,Weekly,62.78,100,2021-04-22,2021-03-22
29675,8513,Weekly,71.35,100,2023-01-03,2025-04-17
29676,24950,Final,95.13,100,2023-05-20,2025-04-27
29677,13558,Pre-test,87.96,100,2024-05-06,2022-09-27
29678,24339,Final,57.85,100,2022-04-02,2021-10-23
29679,20719,Weekly,68.14,100,2022-05-06,2024-08-26
29680,13453,Final,82.32,100,2024-12-31,2020-12-05
29681,18443,Final,48.21,100,2020-03-16,2020-06-26
29682,13244,Weekly,41.89,100,2023-08-11,2025-07-26
29683,23864,Pre-test,88.05,100,2023-08-25,2022-04-11
29684,9210,Final,84.97,100,2023-02-21,2021-05-25
29685,3682,Pre-test,48.79,100,2021-04-29,2025-11-26
29686,2221,Weekly,96.43,100,2022-07-17,2023-04-11
29687,12253,Weekly,60.05,100,2023-10-09,2020-01-24
29688,22223,Pre-test,63.78,100,2023-05-05,2025-07-16
29689,16003,Weekly,72.21,100,2024-06-09,2024-10-30
29690,18788,Final,54.61,100,2020-10-14,2024-03-20
29691,16157,Final,70.82,100,2021-12-11,2022-11-19
29692,17856,Pre-test,71.5,100,2023-04-12,2025-11-10
29693,3182,Weekly,85.39,100,2024-02-18,2023-06-24
29694,1248,Weekly,83.99,100,2024-02-07,2021-09-17
29695,9959,Final,63.52,100,2022-03-10,2022-12-01
29696,19256,Final,77.04,100,2025-07-23,2020-09-02
29697,19167,Weekly,57.06,100,2023-03-22,2025-01-13
29698,21517,Weekly,46.78,100,2021-06-06,2024-09-09
29699,7857,Pre-test,72.75,100,2022-07-29,2024-07-28
29700,20837,Final,96.81,100,2021-01-04,2021-08-13
29701,2950,Weekly,95.42,100,2022-09-24,2021-12-29
29702,5945,Pre-test,96.74,100,2025-06-11,2020-05-11
29703,5574,Weekly,88.69,100,2023-11-16,2022-11-21
29704,5477,Final,52.29,100,2021-08-15,2020-02-08
29705,12573,Final,44.49,100,2025-11-14,2021-04-04
29706,18329,Weekly,91.36,100,2021-07-29,2021-07-20
29707,4406,Weekly,97.51,100,2021-12-23,2024-09-28
29708,10540,Final,99.21,100,2024-12-08,2024-10-16
29709,3818,Pre-test,77.6,100,2020-11-19,2020-01-14
29710,5634,Final,88.25,100,2025-06-02,2022-04-22
29711,21024,Pre-test,74.69,100,2024-06-19,2020-08-03
29712,23993,Weekly,65.11,100,2025-05-06,2023-04-12
29713,15508,Weekly,56.72,100,2024-11-10,2021-10-28
29714,21498,Final,44.62,100,2020-01-30,2022-06-02
29715,17328,Weekly,78.68,100,2021-12-10,2020-08-10
29716,4478,Weekly,75.7,100,2024-05-06,2024-04-14
29717,13311,Pre-test,71.73,100,2021-11-29,2025-11-22
29718,2224,Weekly,69.68,100,2024-09-04,2025-09-10
29719,10541,Weekly,44.14,100,2024-01-19,2022-11-10
29720,15398,Weekly,46.06,100,2022-02-19,2024-01-11
29721,16328,Pre-test,87.3,100,2021-02-24,2022-04-16
29722,19347,Weekly,89.26,100,2025-05-10,2020-05-28
29723,13810,Final,93.19,100,2020-10-23,2025-08-23
29724,20731,Weekly,91.36,100,2021-06-05,2023-05-10
29725,17346,Pre-test,81.13,100,2024-08-25,2025-10-25
29726,9617,Final,92.84,100,2021-08-14,2023-04-03
29727,24111,Weekly,41.72,100,2022-09-05,2025-03-22
29728,24608,Pre-test,54.17,100,2022-04-08,2020-10-25
29729,14777,Final,72.33,100,2022-02-13,2021-10-23
29730,21461,Pre-test,71.55,100,2025-01-08,2022-10-31
29731,12708,Pre-test,52.25,100,2025-07-08,2020-01-26
29732,19405,Final,82.75,100,2025-08-13,2022-02-03
29733,3386,Pre-test,56.27,100,2021-05-13,2021-08-30
29734,3126,Final,89.8,100,2022-10-24,2024-06-29
29735,15346,Pre-test,94.69,100,2021-07-21,2023-11-23
29736,5112,Pre-test,55.73,100,2022-01-18,2022-01-25
29737,14659,Final,98.76,100,2024-02-07,2021-05-18
29738,19660,Weekly,96.07,100,2022-03-01,2020-09-18
29739,15256,Weekly,98.47,100,2022-05-18,2024-08-29
29740,1246,Pre-test,62.57,100,2024-07-17,2023-08-24
29741,4459,Weekly,66.74,100,2024-10-27,2023-01-07
29742,2426,Pre-test,43.09,100,2024-08-29,2023-02-07
29743,17531,Final,73.62,100,2022-12-21,2020-04-29
29744,2280,Pre-test,94.14,100,2025-01-28,2021-12-06
29745,8683,Weekly,63.54,100,2022-05-19,2021-06-05
29746,18855,Pre-test,61.93,100,2024-10-26,2020-05-04
29747,10066,Pre-test,59.41,100,2021-04-05,2023-06-16
29748,24977,Weekly,83.52,100,2023-01-22,2022-04-25
29749,18184,Weekly,64.06,100,2021-06-20,2021-08-24
29750,18106,Pre-test,71.13,100,2025-07-15,2022-08-01
29751,11692,Pre-test,81.39,100,2025-08-27,2024-02-09
29752,7578,Weekly,84.87,100,2025-11-28,2024-07-18
29753,4737,Final,90.34,100,2024-06-17,2021-04-23
29754,19165,Final,66.55,100,2025-09-14,2021-07-28
29755,4773,Weekly,42.19,100,2021-11-26,2024-11-28
29756,5366,Weekly,44.42,100,2020-08-03,2021-02-15
29757,11549,Weekly,59.34,100,2023-03-31,2022-10-20
29758,3333,Weekly,73.47,100,2025-10-28,2020-10-25
29759,14507,Final,85.58,100,2023-03-15,2025-11-19
29760,4733,Pre-test,82.05,100,2025-04-13,2023-05-08
29761,19012,Final,54.8,100,2024-04-10,2025-05-17
29762,18989,Pre-test,52.8,100,2025-02-27,2024-10-22
29763,9216,Pre-test,69.11,100,2023-04-01,2023-03-29
29764,6075,Final,68.85,100,2024-10-06,2025-04-18
29765,4748,Final,50.54,100,2021-11-18,2020-12-25
29766,15638,Pre-test,62.34,100,2024-09-28,2020-03-06
29767,2793,Final,50.2,100,2021-08-25,2023-03-14
29768,3686,Final,64.79,100,2025-06-06,2023-03-12
